image_name,tags
test_1155,clear primary
test_1156,haze primary
test_1157,partly_cloudy primary
test_1158,partly_cloudy primary
test_1159,cloudy primary
test_1160,haze partly_cloudy primary
test_1161,cloudy
test_1162,haze partly_cloudy primary
test_1163,partly_cloudy primary
test_1164,partly_cloudy primary
test_1165,partly_cloudy primary
test_1166,clear primary
test_1167,clear primary
test_1168,partly_cloudy primary
test_1169,clear primary
test_1170,clear primary
test_1171,haze partly_cloudy primary
test_1172,clear primary
test_1173,cloudy primary
test_1174,cloudy
test_1175,partly_cloudy primary
test_1176,partly_cloudy primary road
test_1177,cloudy
test_1178,clear primary
test_1179,clear primary
test_1180,partly_cloudy primary
test_1181,clear primary
test_1182,clear primary
test_1183,partly_cloudy primary
test_1184,partly_cloudy primary
test_1185,cloudy partly_cloudy primary
test_1186,cloudy haze primary
test_1187,clear primary
test_1188,partly_cloudy primary
test_1189,clear primary
test_1190,partly_cloudy
test_1191,partly_cloudy primary water
test_1192,clear primary
test_1193,partly_cloudy primary
test_1194,clear primary
test_1195,partly_cloudy primary
test_1196,agriculture partly_cloudy primary
test_1197,agriculture partly_cloudy primary
test_1198,clear primary
test_1199,clear primary
test_1200,partly_cloudy primary water
test_1201,clear primary
test_1202,partly_cloudy primary water
test_1203,clear primary
test_1204,partly_cloudy primary
test_1205,clear primary
test_1206,haze primary
test_1207,clear primary
test_1208,primary
test_1209,partly_cloudy primary
test_1210,partly_cloudy primary
test_1211,partly_cloudy primary
test_1212,clear primary
test_1213,partly_cloudy primary
test_1214,partly_cloudy primary
test_1215,partly_cloudy primary
test_1216,clear primary
test_1217,partly_cloudy primary
test_1218,partly_cloudy primary
test_1219,partly_cloudy primary
test_1220,partly_cloudy primary
test_1221,partly_cloudy primary
test_1222,partly_cloudy primary
test_1223,haze partly_cloudy primary
test_1224,clear primary
test_1225,clear primary
test_1226,partly_cloudy primary
test_1227,partly_cloudy primary
test_1228,partly_cloudy primary
test_1229,partly_cloudy primary
test_1230,agriculture clear partly_cloudy primary
test_1231,partly_cloudy primary
test_1232,partly_cloudy primary
test_1233,clear primary
test_1234,clear primary
test_1235,clear primary
test_1236,agriculture partly_cloudy primary road
test_1237,partly_cloudy primary
test_1238,primary
test_1239,agriculture partly_cloudy primary
test_1240,clear primary
test_1241,partly_cloudy primary
test_1242,clear haze primary
test_1243,clear primary
test_1244,clear primary
test_1245,cloudy primary
test_1246,partly_cloudy primary
test_1247,partly_cloudy primary
test_1248,clear primary
test_1249,clear primary
test_1250,partly_cloudy primary
test_1251,clear primary
test_1252,partly_cloudy primary
test_1253,partly_cloudy primary road
test_1254,partly_cloudy primary
test_1255,cloudy primary
test_1256,partly_cloudy primary water
test_1257,clear primary
test_1258,cloudy partly_cloudy primary
test_1259,clear partly_cloudy primary
test_1260,clear primary
test_1261,partly_cloudy primary
test_1262,clear haze primary
test_1263,partly_cloudy primary
test_1264,clear primary
test_1265,partly_cloudy primary
test_1266,clear primary
test_1267,clear primary
test_1268,clear primary
test_1269,clear primary
test_1270,partly_cloudy primary
test_1271,clear primary
test_1272,agriculture partly_cloudy primary
test_1273,clear primary
test_1274,agriculture clear primary
test_1275,clear primary
test_1276,partly_cloudy primary
test_1277,partly_cloudy primary
test_1278,partly_cloudy primary
test_1279,partly_cloudy primary water
test_1280,partly_cloudy primary
test_1281,clear primary
test_1282,partly_cloudy primary
test_1283,cloudy haze primary
test_1284,partly_cloudy primary
test_1285,clear primary
test_1286,clear primary
test_1287,agriculture partly_cloudy primary
test_1288,partly_cloudy primary
test_1289,clear primary
test_1290,cloudy partly_cloudy primary
test_1291,clear primary
test_1292,partly_cloudy primary road
test_1293,partly_cloudy primary
test_1294,partly_cloudy primary
test_1295,partly_cloudy primary
test_1296,partly_cloudy primary
test_1297,cloudy haze primary
test_1298,clear primary
test_1299,clear primary
test_1300,partly_cloudy primary
test_1301,clear primary
test_1302,cloudy
test_1303,partly_cloudy primary
test_1304,partly_cloudy primary
test_1305,clear primary
test_1306,partly_cloudy primary
test_1307,partly_cloudy primary
test_1308,clear primary
test_1309,partly_cloudy primary
test_1310,clear primary
test_1311,partly_cloudy primary
test_1312,partly_cloudy primary
test_1313,partly_cloudy primary
test_1314,partly_cloudy primary
test_1315,haze partly_cloudy primary
test_1316,clear primary
test_1317,clear primary
test_1318,partly_cloudy primary
test_1319,clear primary
test_1320,clear primary
test_1321,clear primary
test_1322,clear primary
test_1323,partly_cloudy primary
test_1324,clear primary
test_1325,clear primary
test_1326,clear primary
test_1327,cloudy haze primary
test_1328,partly_cloudy primary
test_1329,partly_cloudy primary
test_1330,clear primary
test_1331,partly_cloudy primary
test_1332,clear partly_cloudy primary
test_1333,clear primary
test_1334,partly_cloudy primary
test_1335,partly_cloudy primary
test_1336,partly_cloudy primary
test_1337,clear primary
test_1338,partly_cloudy primary
test_1339,partly_cloudy primary
test_1340,cloudy
test_1341,clear primary
test_1342,partly_cloudy primary
test_1343,partly_cloudy primary water
test_1344,clear primary
test_1345,partly_cloudy primary
test_1346,partly_cloudy primary
test_1347,clear primary
test_1348,clear primary
test_1349,partly_cloudy primary
test_1350,partly_cloudy primary
test_1351,partly_cloudy primary
test_1352,partly_cloudy primary
test_1353,partly_cloudy primary water
test_1354,partly_cloudy primary
test_1355,partly_cloudy primary
test_1356,cloudy partly_cloudy primary
test_1357,clear primary
test_1358,partly_cloudy primary
test_1359,clear cloudy water
test_1360,agriculture partly_cloudy primary
test_1361,partly_cloudy primary
test_1362,clear primary
test_1363,haze partly_cloudy primary
test_1364,partly_cloudy primary
test_1365,haze primary
test_1366,cultivation partly_cloudy primary
test_1367,cloudy
test_1368,partly_cloudy primary
test_1369,cloudy partly_cloudy primary
test_1370,partly_cloudy primary
test_1371,cloudy
test_1372,cloudy
test_1373,partly_cloudy primary
test_1374,clear primary
test_1375,partly_cloudy primary
test_1376,partly_cloudy primary
test_1377,partly_cloudy primary
test_1378,partly_cloudy primary
test_1379,partly_cloudy primary
test_1380,partly_cloudy primary
test_1381,clear primary
test_1382,partly_cloudy primary water
test_1383,partly_cloudy primary
test_1384,clear haze primary water
test_1385,clear primary
test_1386,cloudy haze primary
test_1387,partly_cloudy primary
test_1388,partly_cloudy primary
test_1389,clear primary
test_1390,partly_cloudy primary
test_1391,clear primary
test_1392,clear partly_cloudy primary
test_1393,haze partly_cloudy primary
test_1394,partly_cloudy primary
test_1395,partly_cloudy primary
test_1396,haze primary
test_1397,clear primary
test_1398,partly_cloudy primary
test_1399,cloudy partly_cloudy primary
test_1400,clear partly_cloudy primary
test_1401,partly_cloudy primary
test_1402,partly_cloudy primary
test_1403,clear primary
test_1404,partly_cloudy primary
test_1405,clear primary
test_1406,agriculture partly_cloudy primary
test_1407,cloudy partly_cloudy primary
test_1408,clear primary
test_1409,clear primary
test_1410,agriculture cultivation partly_cloudy primary
test_1411,clear primary
test_1412,clear primary
test_1413,partly_cloudy primary road
test_1414,clear primary
test_1415,partly_cloudy primary
test_1416,haze primary
test_1417,clear primary
test_1418,clear primary
test_1419,cloudy primary
test_1420,clear primary
test_1421,clear primary
test_1422,clear primary
test_1423,agriculture partly_cloudy primary
test_1424,clear primary
test_1425,cloudy haze primary
test_1426,clear primary
test_1427,partly_cloudy primary
test_1428,clear primary
test_1429,clear primary
test_1430,clear primary
test_1431,clear primary
test_1432,partly_cloudy primary
test_1433,clear primary
test_1434,partly_cloudy primary
test_1435,clear primary
test_1436,cloudy
test_1437,clear partly_cloudy primary water
test_1438,partly_cloudy primary
test_1439,clear partly_cloudy primary
test_1440,partly_cloudy primary
test_1441,clear primary
test_1442,partly_cloudy primary
test_1443,partly_cloudy primary
test_1444,partly_cloudy primary
test_1445,cloudy haze primary
test_1446,partly_cloudy primary
test_1447,clear primary
test_1448,clear primary
test_1449,clear primary
test_1450,cloudy
test_1451,partly_cloudy primary
test_1452,clear primary
test_1453,clear primary
test_1454,clear primary
test_1455,partly_cloudy primary
test_1456,clear primary
test_1457,cloudy
test_1458,partly_cloudy primary water
test_1459,clear primary
test_1460,partly_cloudy primary
test_1461,partly_cloudy primary
test_1462,clear primary
test_1463,partly_cloudy primary
test_1464,agriculture partly_cloudy primary
test_1465,partly_cloudy primary
test_1466,partly_cloudy primary
test_1467,clear primary
test_1468,clear primary
test_1469,partly_cloudy primary
test_1470,haze partly_cloudy primary
test_1471,clear primary
test_1472,clear primary
test_1473,partly_cloudy primary
test_1474,clear primary
test_1475,partly_cloudy primary
test_1476,cloudy primary
test_1477,partly_cloudy primary
test_1478,partly_cloudy primary
test_1479,clear primary
test_1480,haze primary
test_1481,agriculture partly_cloudy primary
test_1482,partly_cloudy primary
test_1483,partly_cloudy primary
test_1484,clear primary
test_1485,clear primary
test_1486,partly_cloudy primary road
test_1487,partly_cloudy primary
test_1488,partly_cloudy primary
test_1489,partly_cloudy primary
test_1490,partly_cloudy primary
test_1491,partly_cloudy primary
test_1492,clear partly_cloudy primary water
test_1493,partly_cloudy primary
test_1494,partly_cloudy primary
test_1495,partly_cloudy primary
test_1496,partly_cloudy primary
test_1497,partly_cloudy primary road
test_1498,partly_cloudy primary
test_1499,partly_cloudy primary
test_1500,clear primary
test_1501,partly_cloudy primary
test_1502,clear primary
test_1503,clear primary
test_1504,clear primary
test_1505,partly_cloudy primary
test_1506,clear primary
test_1507,clear primary
test_1508,clear primary
test_1509,partly_cloudy primary
test_1510,agriculture clear primary
test_1511,partly_cloudy primary
test_1512,cloudy
test_1513,clear primary
test_1514,cloudy primary
test_1515,partly_cloudy primary
test_1516,clear primary
test_1517,haze partly_cloudy primary
test_1518,clear primary
test_1519,cloudy
test_1520,clear primary
test_1521,partly_cloudy primary
test_1522,clear primary
test_1523,cloudy partly_cloudy
test_1524,clear primary
test_1525,partly_cloudy primary
test_1526,clear primary
test_1527,cloudy
test_1528,clear primary
test_1529,partly_cloudy primary
test_1530,clear partly_cloudy primary
test_1531,partly_cloudy primary
test_1532,clear primary
test_1533,cloudy
test_1534,haze partly_cloudy primary
test_1535,cloudy
test_1536,cloudy
test_1537,clear primary
test_1538,partly_cloudy primary
test_1539,clear primary
test_1540,clear primary
test_1541,partly_cloudy primary
test_1542,cloudy
test_1543,partly_cloudy primary
test_1544,partly_cloudy primary
test_1545,clear primary
test_1546,clear primary
test_1547,partly_cloudy primary
test_1548,clear primary
test_1549,partly_cloudy primary
test_1550,clear primary
test_1551,clear primary
test_1552,partly_cloudy primary water
test_1553,partly_cloudy primary
test_1554,partly_cloudy primary
test_1555,partly_cloudy primary
test_1556,clear primary
test_1557,partly_cloudy primary
test_1558,haze primary
test_1559,cloudy haze primary
test_1560,clear primary
test_1561,primary
test_1562,cloudy partly_cloudy primary
test_1563,partly_cloudy primary
test_1564,clear primary
test_1565,partly_cloudy primary
test_1566,clear primary
test_1567,clear primary
test_1568,cloudy primary
test_1569,clear primary
test_1570,clear primary
test_1571,clear cloudy water
test_1572,clear primary
test_1573,cloudy
test_1574,partly_cloudy primary
test_1575,partly_cloudy primary
test_1576,clear primary
test_1577,clear primary
test_1578,partly_cloudy primary
test_1579,clear primary
test_1580,clear primary
test_1581,partly_cloudy primary
test_1582,partly_cloudy primary
test_1583,partly_cloudy primary
test_1584,partly_cloudy primary
test_1585,clear primary
test_1586,clear haze primary
test_1587,partly_cloudy primary
test_1588,partly_cloudy primary
test_1589,partly_cloudy primary
test_1590,haze primary
test_1591,partly_cloudy primary water
test_1592,partly_cloudy primary
test_1593,partly_cloudy primary
test_1594,clear primary
