image_name,tags
test_935,clear road cultivation primary agriculture water
test_936,clear partly_cloudy haze primary agriculture water
test_937,haze primary cloudy
test_938,clear primary
test_939,clear road cultivation primary agriculture water
test_940,clear primary
test_941,clear road cultivation primary agriculture water
test_942,clear road habitation primary agriculture water
test_943,partly_cloudy primary agriculture water
test_944,road partly_cloudy haze primary agriculture water
test_945,clear primary
test_946,clear cultivation primary agriculture water
test_947,clear partly_cloudy cultivation primary agriculture water
test_948,clear partly_cloudy cultivation primary agriculture water
test_949,clear primary agriculture water
test_950,road partly_cloudy primary agriculture water
test_951,clear road partly_cloudy primary agriculture water
test_952,clear road cultivation habitation primary agriculture water
test_953,clear road cultivation habitation primary agriculture water
test_954,partly_cloudy primary agriculture
test_955,clear road cultivation primary agriculture water
test_956,partly_cloudy primary
test_957,road partly_cloudy primary agriculture water
test_958,clear road partly_cloudy haze primary agriculture water
test_959,haze primary cloudy
test_960,clear partly_cloudy cultivation primary agriculture water
test_961,road partly_cloudy primary agriculture
test_962,clear primary
test_963,clear road cultivation habitation primary agriculture water
test_964,clear primary
test_965,clear primary
test_966,clear cultivation primary agriculture water
test_967,clear primary
test_968,clear partly_cloudy cultivation primary agriculture water
test_969,clear primary
test_970,clear primary
test_971,clear primary
test_972,clear primary
test_973,clear road partly_cloudy cultivation primary agriculture water
test_974,clear primary agriculture water
test_975,clear primary
test_976,clear road cultivation primary agriculture water
test_977,clear road cultivation habitation primary agriculture water
test_978,clear primary
test_979,clear partly_cloudy cultivation primary agriculture water
test_980,clear road habitation primary agriculture water
test_981,clear primary
test_982,clear road cultivation primary agriculture water
test_983,clear primary
test_984,clear road bare_ground habitation primary agriculture water
test_985,clear road partly_cloudy haze primary agriculture water
test_986,clear primary
test_987,clear primary
test_988,clear primary
test_989,clear primary
test_990,haze primary
test_991,clear primary
test_992,clear primary
test_993,clear road habitation primary agriculture water
test_994,clear primary
test_995,clear road cultivation habitation primary agriculture water
test_996,clear primary
test_997,clear primary
test_998,clear haze primary
test_999,clear primary
test_1000,clear road cultivation primary agriculture water
test_1001,clear primary
test_1002,clear primary
test_1003,clear road bare_ground habitation primary agriculture water artisinal_mine
test_1004,clear haze primary agriculture water
test_1005,clear primary
test_1006,clear partly_cloudy cultivation primary agriculture water
test_1007,clear primary
test_1008,partly_cloudy primary agriculture water cloudy
test_1009,clear road habitation primary agriculture
test_1010,road partly_cloudy primary agriculture water cloudy
test_1011,clear primary
test_1012,clear primary
test_1013,partly_cloudy primary agriculture
test_1014,clear primary
test_1015,clear road cultivation primary agriculture water
test_1016,clear road cultivation primary agriculture water
test_1017,clear road haze habitation primary agriculture water
test_1018,clear road primary agriculture water
test_1019,clear road partly_cloudy habitation primary agriculture water
test_1020,clear road cultivation habitation primary agriculture
test_1021,partly_cloudy primary
test_1022,haze primary cloudy
test_1023,clear primary agriculture water cloudy
test_1024,clear primary
test_1025,clear road cultivation habitation primary agriculture water
test_1026,partly_cloudy haze primary agriculture
test_1027,clear road cultivation primary agriculture water
test_1028,partly_cloudy cultivation primary agriculture water
test_1029,road partly_cloudy haze primary agriculture water
test_1030,clear road cultivation primary agriculture water
test_1031,clear primary
test_1032,clear haze primary
test_1033,partly_cloudy primary
test_1034,clear primary
test_1035,clear primary
test_1036,clear primary
test_1037,clear primary
test_1038,clear primary
test_1039,haze cloudy
test_1040,clear primary
test_1041,partly_cloudy primary agriculture water
test_1042,clear primary agriculture
test_1043,primary water cloudy
test_1044,clear road partly_cloudy cultivation primary agriculture water
test_1045,clear primary
test_1046,clear road cultivation habitation primary agriculture water
test_1047,clear road cultivation primary agriculture water
test_1048,clear primary
test_1049,clear primary
test_1050,clear primary
test_1051,clear primary
test_1052,clear primary
test_1053,partly_cloudy primary agriculture water
test_1054,clear partly_cloudy cultivation primary
test_1055,clear road cultivation habitation primary agriculture water
test_1056,haze primary
test_1057,clear road cultivation habitation primary agriculture
test_1058,clear road cultivation primary agriculture water
test_1059,clear partly_cloudy primary agriculture water
test_1060,clear road cultivation primary agriculture water
test_1061,clear primary
test_1062,clear road partly_cloudy habitation primary agriculture water
test_1063,clear primary
test_1064,clear primary
test_1065,clear primary
test_1066,clear road cultivation habitation primary agriculture
test_1067,clear primary
test_1068,cloudy
test_1069,clear road cultivation primary agriculture water
test_1070,clear road primary agriculture water
test_1071,clear road habitation primary agriculture water
test_1072,clear primary
test_1073,clear road habitation primary agriculture water
test_1074,clear primary
test_1075,partly_cloudy primary agriculture water
test_1076,clear primary
test_1077,clear primary agriculture
test_1078,clear road primary agriculture water
test_1079,clear primary
test_1080,clear primary
test_1081,clear primary
test_1082,road partly_cloudy haze primary agriculture water
test_1083,clear road cultivation habitation primary agriculture
test_1084,clear primary
test_1085,clear primary
test_1086,clear road bare_ground habitation primary agriculture water
test_1087,clear road habitation primary agriculture water
test_1088,clear primary
test_1089,clear road habitation primary agriculture water
test_1090,clear road cultivation primary agriculture water
test_1091,clear partly_cloudy cultivation primary agriculture
test_1092,clear road primary agriculture water
test_1093,clear primary
test_1094,clear road cultivation habitation primary agriculture water
test_1095,clear primary
test_1096,partly_cloudy primary
test_1097,clear road partly_cloudy cultivation habitation primary agriculture water
test_1098,clear primary
